,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,False,2020-04-27 13:07:08.678606,,https://www.doverpost.com/zz/lifestyle/20200427/couple-of-73-years-died-within-hours-of-each-other-both-tested-positive-for-coronavirus,en,1599,dover post,http://www.doverpost.com,2000723085,2020-04-27 11:08:39,1590344187,[],A couple of 73 years died within hours of each other; both tested positive for coronavirus,https://www.doverpost.com/zz/lifestyle/20200427/couple-of-73-years-died-within-hours-of-each-other-both-tested-positive-for-coronavirus?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,False,2020-06-14 07:25:27.985379,,https://delawarebusinessnow.com/2020/06/delaware-coronavirus-dashboard-death-toll-rises-to-419/,en,312220,delaware.statenews.net,http://delaware.statenews.net/,2048937539,2020-06-14 02:35:43,1634414770,[],Delaware coronavirus dashboard- Death toll rises to 419,https://delawarebusinessnow.com/2020/06/delaware-coronavirus-dashboard-death-toll-rises-to-419/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,False,2020-06-25 20:40:59.838851,,https://whyy.org/?post_type=article&p=460890,en,82303,whyy.org,http://whyy.org/#spider,2057037679,2020-06-25 19:51:18,1645085379,[],Gov. Carney delays Delaware’s next phase of reopening the state,https://whyy.org/articles/gov-carney-delays-delawares-next-phase-of-reopening-the-state/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2020-06-26 14:17:22.410910,,https://www.delawareonline.com/story/news/2020/06/26/four-fireworks-events-still-planned-july-4th-despite-cancellations/3259627001/,en,20465,delawareonline.com,http://www.delawareonline.com,2057799542,2020-06-26 13:44:03,1645829600,[],Four fireworks events still planned this July 4th despite cancellations,http://rssfeeds.delawareonline.com/~/628875122/0/wilmington-news~Four-fireworks-events-still-planned-this-July-th-despite-cancellations/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,False,2020-05-11 17:43:49.298221,,https://www.milfordbeacon.com/zz/news/20200511/surfer-attacked-and-killed-by-shark-off-california-beach,en,659726,Milford Beacon,http://www.milfordbeacon.com/,2014539100,2020-05-11 09:38:33,1603733211,[],Surfer attacked and killed by a shark off a California beach,https://www.milfordbeacon.com/zz/news/20200511/surfer-attacked-and-killed-by-shark-off-california-beach?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-05-11 18:13:42.628275,,https://www.middletowntranscript.com/news/20200511/coronavirus-tracking-hospitalization-and-recovery,en,489844,middletowntranscript.com,http://middletowntranscript.com/,2014555559,2020-05-11 16:38:46,1603750453,[],Coronavirus: Tracking hospitalization and recovery,https://www.middletowntranscript.com/news/20200511/coronavirus-tracking-hospitalization-and-recovery?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,False,2020-03-23 10:08:36.484035,,https://www.middletowntranscript.com/zz/news/20200323/we-could-have-learned-from-past-outbreaks-why-is-coronavirus-response-so-messy,en,489844,middletowntranscript.com,http://middletowntranscript.com/,1963821219,2020-03-23 08:10:14,1556432367,[],We could have learned from past outbreaks. Why is the coronavirus response so messy?,https://www.middletowntranscript.com/zz/news/20200323/we-could-have-learned-from-past-outbreaks-why-is-coronavirus-response-so-messy?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,False,2020-03-13 10:12:45.966328,,https://www.middletowntranscript.com/zz/news/20200313/why-people-with-diabetes-like-tom-hanks-may-be-at-increased-risk-of-coronavirus,en,489844,middletowntranscript.com,http://middletowntranscript.com/,1955099698,2020-03-13 08:58:12,1547271759,[],"Why people with diabetes, like Tom Hanks, may be at increased risk of coronavirus",https://www.middletowntranscript.com/zz/news/20200313/why-people-with-diabetes-like-tom-hanks-may-be-at-increased-risk-of-coronavirus?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-04-21 22:26:30.863470,,https://www.sussexcountian.com/news/20200421/bayhealth-offers-suggestions-for-recognizing-managing-stress,en,349515,sussexcountian.com,http://sussexcountian.com/,1995572950,2020-04-21 21:20:00,1585208583,[],"Bayhealth offers suggestions for recognizing, managing stress",https://www.sussexcountian.com/news/20200421/bayhealth-offers-suggestions-for-recognizing-managing-stress?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2020-03-25 19:33:43.745894,,http://hoyendelaware.com/?p=20009,es,659721,Hoy en Delaware,http://www.hoyendelaware.com/,1966476013,2020-03-25 13:09:09,1559077545,[],"En la primera línea de batalla, enfermeras de Seattle se vuelven creativas para conseguir máscaras y protegerse del coronavirus",http://hoyendelaware.com/en-la-primera-linea-de-batalla-enfermeras-de-seattle-se-vuelven-creativas-para-conseguir-mascaras-y-protegerse-del-coronavirus/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
