,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,False,2020-03-05 15:26:32.456312,,https://www.buttenews.net/index.php/11-latest-news/8796-news-for-thursday-march-5-2020,en,584672,buttenews.net,http://buttenews.net/,1946754088,2020-03-05 12:53:16,1539798118,[],"News for Thursday, March 5, 2020",https://www.buttenews.net/index.php/11-latest-news/8796-news-for-thursday-march-5-2020,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,False,2020-03-24 14:29:13.622055,,https://www.kpax.com/news/coronavirus/additional-details-released-on-latest-flathead-county-covid-19-cases,en,661848,KAJ,http://www.kaj18.com/home/,1965146643,2020-03-24 14:10:07,1557757007,[],Additional details released on latest Flathead County COVID-19 cases,https://www.kpax.com/news/coronavirus/additional-details-released-on-latest-flathead-county-covid-19-cases,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,False,2020-05-12 20:40:51.974139,,https://www.kpax.com/news/local-news/flathead-county/flathead-valley-farms-surviving-during-covid-19,en,661848,KAJ,http://www.kaj18.com/home/,2015641656,2020-05-12 19:18:31,1604850639,[],Flathead Valley farms surviving during COVID-19,https://www.kpax.com/news/local-news/flathead-county/flathead-valley-farms-surviving-during-covid-19,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2020-03-10 05:41:00.797778,,73379 as https://www.ypradio.org,,493166,ypradio.org,http://ypradio.org/,1950755539,2020-03-10 05:03:00,1543665210,[],"China's President Xi Jinping Visits Wuhan, Coronavirus Epicenter",https://www.ypradio.org/post/chinas-president-xi-jinping-visits-wuhan-coronavirus-epicenter,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,False,2020-04-26 22:08:12.682420,,https://www.glasgowcourier.com/story/2020/04/22/opinion/turning-something-bad-into-something-good/8733.html,en,661835,Glasgow Courier,http://www.glasgowcourier.com/,2000039089,2020-04-22 08:15:00,1589691064,[],Turning Something Bad Into Something Good,https://www.glasgowcourier.com/story/2020/04/22/opinion/turning-something-bad-into-something-good/8733.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-08-22 05:51:07.426053,,https://www.bozemandailychronicle.com/coronavirus/gallatin-county-sees-new-coronavirus-cases-associated-with-montana-state/article_84842569-256b-553d-b7d5-1cd06910950a.html,en,658828,State News - United States - Montana,http://www.montana.statenews.net/,2103324056,2020-08-22 04:17:13,1689989408,[],Gallatin County sees new coronavirus cases associated with Montana State - Coronavirus,https://www.bozemandailychronicle.com/coronavirus/gallatin-county-sees-new-coronavirus-cases-associated-with-montana-state/article_84842569-256b-553d-b7d5-1cd06910950a.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,False,2020-08-25 12:46:02.517923,,https://www.kpax.com/lifestyle/3-year-old-bakes-over-1-000-cookies-delivers-them-to-essential-workers-amid-pandemic,en,661848,KAJ,http://www.kaj18.com/home/,2105821346,2020-08-25 12:26:39,1692532627,[],"3-year-old bakes over 1,000 cookies, delivers them to essential workers amid pandemic",https://www.kpax.com/lifestyle/3-year-old-bakes-over-1-000-cookies-delivers-them-to-essential-workers-amid-pandemic,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,False,2020-07-03 19:06:29.236405,,https://www.greatfallstribune.com/story/news/2020/06/16/great-falls-montana-coronavirus-covid-19-cases-deaths-june-16/3198999001/,en,87252,greatfallstribune.com,http://www.greatfallstribune.com/#spider,2064372469,2020-06-16 00:00:00,1652258896,[],"5 new cases of coronavirus reported in Montana on Tuesday, bringing state total to 614",https://www.greatfallstribune.com/story/news/2020/06/16/great-falls-montana-coronavirus-covid-19-cases-deaths-june-16/3198999001/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-06-15 12:31:09.309065,,https://www.kpax.com/news/western-montana-news/red-cross-now-testing-all-blood-donations-for-covid-19-antibodies,en,661848,KAJ,http://www.kaj18.com/home/,2049461645,2020-06-15 12:26:56,1635426305,[],Red Cross now testing all blood donations for COVID-19 antibodies,https://www.kpax.com/news/western-montana-news/red-cross-now-testing-all-blood-donations-for-covid-19-antibodies,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2020-05-15 15:45:34.451602,,https://newstalkkgvo.com/president-trump-singles-out-steve-daines-in-coronavirus-fight/,en,137288,newstalkkgvo.com,http://newstalkkgvo.com/,2018734010,2020-05-15 15:41:54,1607914096,[],President Trump Singles out Steve Daines in Coronavirus Fight,https://newstalkkgvo.com/president-trump-singles-out-steve-daines-in-coronavirus-fight/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
