,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,False,2020-03-18 18:27:22.918482,,https://www.usatoday.com/story/entertainment/music/2020/03/18/bono-singer-dedicates-emotional-new-song-coronavirus-caregivers/2869921001/,en,4,USA Today,http://www.usatoday.com,1959567359,2020-03-18 18:17:48,1552337620,[],Bono releases new song dedicated to the coronavirus caregivers and those 'still singing',http://rssfeeds.usatoday.com/~/620022428/0/usatoday-lifetopstories~Bono-releases-new-song-dedicated-to-the-coronavirus-caregivers-and-those-still-singing/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,False,2020-03-25 11:31:39.873864,,https://www.cantonrep.com/zz/sports/20200325/man-runs-length-of-marathon-on-23-foot-balcony-during-coronavirus-lockdown,en,78148,cantonrep.com,http://www.cantonrep.com/#spider,1966102324,2020-03-25 10:05:34,1558701017,[],Man runs the length of a marathon on a 23-foot balcony during coronavirus lockdown,https://www.cantonrep.com/zz/sports/20200325/man-runs-length-of-marathon-on-23-foot-balcony-during-coronavirus-lockdown?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,True,2020-05-20 15:42:27.325166,,https://thecourier.com/uncategorized/2020/05/20/daytime-emmys-back-on-tv-but-with-socially-distanced-show/,en,297042,thecourier.com,http://thecourier.com/,2023238962,2020-05-20 14:31:50,1612230620,[],"Daytime Emmys back on TV, but with socially distanced show",https://thecourier.com/national-entertainment/2020/05/20/daytime-emmys-back-on-tv-but-with-socially-distanced-show/?utm_source=rss&utm_medium=rss&utm_campaign=daytime-emmys-back-on-tv-but-with-socially-distanced-show,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2020-03-19 19:27:31.320871,,https://www.thisweeknews.com/news/20200319/covid-19-scuttles-clintonville-area-commission-hopefuls-in-person-option,en,662553,Delaware News,http://www.thisweeknews.com/content/sections/communities/delaware.html,1960711005,2020-03-19 16:41:32,1553473969,[],COVID-19 scuttles Clintonville Area Commission hopefuls' in-person option,https://www.thisweeknews.com/news/20200319/covid-19-scuttles-clintonville-area-commission-hopefuls-in-person-option?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,False,2020-05-07 22:08:10.269493,,https://www.cleveland.com/entertainment/2020/05/man-v-food-cleveland-episode-features-local-dining-hotspots.html,en,658831,State News - United States - Ohio,http://www.ohio.statenews.net/,2011059563,2020-05-07 15:11:30,1600377862,[],Man V. Food Cleveland episode features local dining hotspots,https://www.cleveland.com/entertainment/2020/05/man-v-food-cleveland-episode-features-local-dining-hotspots.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-03-23 17:55:44.110298,,https://www.the-review.com/news/20200323/commquest-services-provides-coronavirus-update,en,112031,the-review.com,http://the-review.com/,1964236860,2020-03-23 16:39:44,1556847887,[],CommQuest Services provides coronavirus update,https://www.the-review.com/news/20200323/commquest-services-provides-coronavirus-update?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,True,2020-03-23 18:27:08.319204,,https://www.mytownneo.com/ZZ/news/20200323/south-africa-to-go-into-nationwide-lockdown-from-thursday,en,212151,fallsnewspress.com,http://fallsnewspress.com/,1964260641,2020-03-23 17:05:29,1556870318,[],South Africa to go into nationwide lockdown from Thursday,https://www.mytownneo.com/ZZ/news/20200323/south-africa-to-go-into-nationwide-lockdown-from-thursday?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,False,2020-04-04 11:18:53.659817,,https://www.dispatch.com/lifestyle/20200404/thanks-to-coronavirus-journals-are-having-moment,en,41,Columbus Dispatch,http://www.dispatch.com/,1976422423,2020-04-04 04:36:58,1568820302,[],"Thanks to coronavirus, journals are having a moment",https://www.dispatch.com/lifestyle/20200404/thanks-to-coronavirus-journals-are-having-moment?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-07-11 02:11:44.381038,,https://www.cleveland.com/metro/2020/04/violent-crime-in-cleveland-mostly-unchanged-during-the-coronavirus-crisis-as-arrests-and-warrants-decrease.html,en,1641,cleveland.com,http://www.cleveland.com/,2071222121,2020-04-21 00:00:00,1658917407,[],"Violent crime in Cleveland mostly unchanged during the coronavirus crisis, as arrests and warrants decrease",https://www.cleveland.com/metro/2020/04/violent-crime-in-cleveland-mostly-unchanged-during-the-coronavirus-crisis-as-arrests-and-warrants-decrease.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2020-06-07 12:22:17.032340,,https://www.usatoday.com/story/news/politics/elections/2020/06/07/poll-eighty-percent-america-out-of-control/3169863001/,en,4,USA Today,http://www.usatoday.com,2045621030,2020-06-07 11:46:22,1628297000,[],"Four in five voters feel the nation is 'out of control', poll finds",http://rssfeeds.usatoday.com/~/626382158/0/usatoday-newstopstories~Four-in-five-voters-feel-the-nation-is-out-of-control-poll-finds/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
10,False,2020-04-07 11:58:56.327896,,https://www.the-review.com/zz/news/20200407/coronavirus-sickened-tiger-at-bronx-zoo-does-that-mean-cats-are-at-risk,en,662384,News Leader - United States (Minerva),http://www.tnl-news.com/,1979167745,2020-04-07 10:19:08,1571461280,[],Coronavirus sickened a tiger at the Bronx Zoo. Does that mean cats are at risk?,https://www.the-review.com/zz/news/20200407/coronavirus-sickened-tiger-at-bronx-zoo-does-that-mean-cats-are-at-risk?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
