,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,True,2020-07-30 17:42:51.526779,,https://wvva.com/2020/07/30/qa-questions-stirred-by-trumps-idea-of-an-election-delay/,en,67594,wvva.com,http://www.wvva.com/#spider,2086548468,2020-07-30 17:31:59,1672876068,[],Q&A: Questions stirred by Trump’s idea of an election delay,https://wvva.com/2020/07/30/qa-questions-stirred-by-trumps-idea-of-an-election-delay/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,True,2020-08-15 17:49:15.490794,,https://wvva.com/2020/08/15/cuomo-health-workers-to-supervise-annual-9-11-light-tribute/,en,67594,wvva.com,http://www.wvva.com/#spider,2097779685,2020-08-15 17:33:29,1684336696,[],Cuomo: Health workers to supervise annual 9/11 light tribute,https://wvva.com/2020/08/15/cuomo-health-workers-to-supervise-annual-9-11-light-tribute/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,False,2020-03-30 12:43:16.443483,,https://www.connect-bridgeport.com/connect.cfm?func=view&section=News&item=Dr-Mark-Povroznik-Answers-Questions-About-COVID-19-Practices-Prevention-38157,en,664002,Connect Bridgeport,http://www.connect-bridgeport.com/,1970840994,2020-03-30 12:00:00,1563277654,[],"Dr. Mark Povroznik Answers Questions About COVID-19 Practices, Prevention",https://www.connect-bridgeport.com/connect.cfm?func=view&section=News&item=Dr-Mark-Povroznik-Answers-Questions-About-COVID-19-Practices-Prevention-38157,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2020-03-27 18:41:35.426132,,https://www.newstribune.info/zz/lifestyle/20200327/cleaning-produce-in-age-of-coronavirus-take-these-food-safety-steps-rinse-and-repeat,en,311990,newstribune.info,http://newstribune.info/,1968568249,2020-03-27 09:27:06,1561135035,[],"Cleaning produce in the age of coronavirus: Take these food safety steps, rinse and repeat",https://www.newstribune.info/zz/lifestyle/20200327/cleaning-produce-in-age-of-coronavirus-take-these-food-safety-steps-rinse-and-repeat?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,True,2020-05-25 09:43:44.297779,,https://www.newstribune.info/ZZ/news/20200525/lock-your-cars-vehicle-theft-spikes-in-covid-19-pandemic,en,311990,newstribune.info,http://newstribune.info/,2027289532,2020-05-25 05:09:26,1616095145,[],Lock your cars! Vehicle theft spikes in COVID-19 pandemic,https://www.newstribune.info/ZZ/news/20200525/lock-your-cars-vehicle-theft-spikes-in-covid-19-pandemic?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-07-03 06:51:12.183369,,https://wvmetronews.com/2020/06/29/west-virginia-state-museum-reopening-july-7/,en,658839,State News - United States - West Virginia,http://westvirginia.statenews.net/,2063815804,2020-07-03 02:45:57,1651712641,[],West Virginia State Museum reopening July 7,https://wvmetronews.com/2020/06/29/west-virginia-state-museum-reopening-july-7/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,False,2020-07-01 07:18:11.592590,,https://www.wvnstv.com/?p=340857,en,298836,wearewvproud.com,http://wearewvproud.com/,2061843694,2020-07-01 06:39:36,1649716366,[],"200 Virginians with COVID-19 linked to Myrtle Beach area, health director says",https://www.wvnstv.com/top-stories/200-virginians-with-covid-19-linked-to-myrtle-beach-area-health-director-says/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,True,2020-05-23 13:13:38.188421,,https://www.newstribune.info/ZZ/news/20200523/density-poverty-keep-los-angeles-struggling-against-virus,en,311990,newstribune.info,http://newstribune.info/,2025928044,2020-05-23 07:12:59,1614841813,[],"Density, poverty keep Los Angeles struggling against virus",https://www.newstribune.info/ZZ/news/20200523/density-poverty-keep-los-angeles-struggling-against-virus?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-03-16 09:16:44.444566,,https://www.wtrf.com/?p=218780,en,331212,WTRF,https://www.wtrf.com/,1957818982,2020-03-16 07:48:24,1549633138,[],Noah’s Pantry is open to those in need,https://www.wtrf.com/community/noahs-pantry-is-open-to-those-in-need/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2020-05-17 08:11:33.967997,,https://wchstv.com/news/local/wva-adds-10-new-covid-19-cases-nearly-900-have-recovered,en,658839,State News - United States - West Virginia,http://westvirginia.statenews.net/,2019940994,2020-05-17 01:24:35,1609033376,[],New COVID-19 death confirmed in West Virginia - WCHS,https://wchstv.com/news/local/wva-adds-10-new-covid-19-cases-nearly-900-have-recovered,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
