,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,False,2020-04-02 15:05:00.156628,,https://eltiempolv.com/?p=114964,es,362243,eltiempolv.com,http://eltiempolv.com/,1974525439,2020-04-02 10:29:00,1566931849,[],"Enrique Iglesias recuerda a su padrastro, víctima del COVID-19",https://eltiempolv.com/entretenimiento/enrique-iglesias-recuerda-a-su-padrastro-victima-del-covid-19-114964/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,False,2020-08-24 16:47:45.204927,,https://www.reviewjournal.com/?p=2102682,en,661972,Summerlin View,http://www.lvrj.com/view/summerlin/,2105060171,2020-08-24 16:20:13,1691756544,[],Donald Trump speaks to delegates on first day of GOP convention,https://www.reviewjournal.com/news/politics-and-government/donald-trump-speaks-to-delegates-on-first-day-of-gop-convention-2102682/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,False,2020-04-23 19:30:14.338338,,https://www.rgj.com/story/news/2020/04/23/las-vegas-airport-counts-2-3-million-fewer-passengers-march/3016183001/,en,29476,rgj.com,http://www.rgj.com#spider,1997599940,2020-04-23 19:13:12,1587291382,[],Las Vegas airport counts 2.3 million fewer passengers in March amid COVID-19 fallout,http://rssfeeds.rgj.com/~/622266362/0/reno/home~Las-Vegas-airport-counts-million-fewer-passengers-in-March-amid-COVID-fallout/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2020-05-01 20:21:19.975327,,https://lasvegassun.com/news/2020/may/01/us-allows-use-of-1st-drug-shown-to-help-virus-reco/,en,96578,vegasinc.com,http://www.vegasinc.com/#spider,2005221140,2020-05-01 19:40:00,1594693117,[],U.S. allows use of 1st drug shown to help virus recovery,https://lasvegassun.com/news/2020/may/01/us-allows-use-of-1st-drug-shown-to-help-virus-reco/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,False,2020-03-12 23:09:07.121321,,https://www.reviewjournal.com/?p=1979070,en,26896,Las Vegas Review-Journal,http://www.reviewjournal.com,1954067510,2020-03-12 23:03:13,1546758483,[],CCSD suspends all high school sporting events,https://www.reviewjournal.com/nevada-preps/ccsd-suspends-all-high-school-sporting-events-1979070/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-03-29 05:11:46.339239,,http://noticiasya.com/?p=1195664,es,661964,KINC,http://www.tvkinc.com/,1969599973,2020-03-28 15:12:40,1562090168,[],Comienzan a restringir fronteras de los estados por el Coronavirus,https://noticiasya.com/las-vegas/2020/03/28/comienzan-a-restringir-fronteras-de-los-estados-por-el-coronavirus/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,False,2020-04-13 15:04:12.978514,,http://lasvegassun.com//news/2020/apr/13/trumps-disdain-for-obamacare-could-hamper-virus-re/,en,20434,Las Vegas Sun,http://www.lasvegassun.com,1987167466,2020-04-13 15:00:00,1577350963,[],Trump's disdain for 'Obamacare' could hamper virus response,http://lasvegassun.com//news/2020/apr/13/trumps-disdain-for-obamacare-could-hamper-virus-re/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,False,2020-04-23 20:01:40.234266,,https://www.8newsnow.com/?p=304208,en,70667,8newsnow.com,http://www.8newsnow.com/#spider,1997613970,2020-04-23 19:36:51,1587310588,[],LVCVA announces IPW annual trade show to be held at Las Vegas Convention Center,https://www.8newsnow.com/news/local-news/lvcva-announces-ipw-annual-trade-show-to-be-held-at-las-vegas-convention-center/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-08-03 08:41:30.245020,,https://lasvegassun.com//news/2020/aug/03/congress-must-step-up-and-support-nevada-in-the-fi/,en,20434,Las Vegas Sun,http://www.lasvegassun.com,2089141789,2020-08-03 05:00:00,1675533161,[],Congress must step up and support Nevada in the fight against COVID-19,https://lasvegassun.com//news/2020/aug/03/congress-must-step-up-and-support-nevada-in-the-fi/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2020-04-09 13:23:47.048156,,https://www.reviewjournal.com/?p=2002924,en,661989,Sunrise View,http://www.lvrj.com/view/sunrise/,1981337464,2020-04-09 13:18:50,1573657891,[],"Clark County, other local officials to give COVID-19 response update",https://www.reviewjournal.com/news/politics-and-government/clark-county/clark-county-other-local-officials-to-give-covid-19-response-update-2002924/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
10,False,2020-07-02 14:15:06.766028,,147986 at https://knpr.org,en,100178,knpr.org,http://www.knpr.org/#spider,2063170949,2020-07-02 13:52:00,1651061407,[],"Another Day, Another Coronavirus Record In Florida",https://knpr.org/npr/2020-07/another-day-another-coronavirus-record-florida,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
11,False,2020-06-24 22:46:53.970653,,https://lasvegassun.com/news/2020/jun/24/us-supports-legal-challenge-to-hawaii-traveler-qua/,en,128309,lasvegasweekly.com,http://lasvegasweekly.com/,2055966660,2020-06-24 22:13:00,1644035608,[],U.S. supports legal challenge to Hawaii traveler quarantine,https://lasvegassun.com/news/2020/jun/24/us-supports-legal-challenge-to-hawaii-traveler-qua/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
12,False,2020-04-02 17:29:54.202657,,https://www.reviewjournal.com/?p=1997670,en,661989,Sunrise View,http://www.lvrj.com/view/sunrise/,1974641019,2020-04-02 17:10:59,1567042585,[],Student at CSN’s Henderson campus tests positive for COVID-19,https://www.reviewjournal.com/local/education/student-at-csns-henderson-campus-tests-positive-for-covid-19-1997670/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
