,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,False,2020-03-19 13:57:15.348052,,https://www.knoxnews.com/story/sports/college/university-of-tennessee/womens-basketball/2020/03/19/tennessee-lady-vols-basketball-kellie-harper-uncharted-territory/2864787001/,en,143905,theleafchronicle.com,http://theleafchronicle.com/,1960452386,2020-03-19 13:44:48,1553212109,[],"Tennessee Lady Vols 'navigating uncharted territory,' coach Kellie Harper says",http://rssfeeds.theleafchronicle.com/~/620056279/0/clarksville/sports~Tennessee-Lady-Vols-navigating-uncharted-territory-coach-Kellie-Harper-says/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,False,2020-05-06 15:26:07.315659,,https://www.usatoday.com/story/news/nation/2020/05/05/coronavirus-us-reopening-covid-19-economy/5173632002/,en,143905,theleafchronicle.com,http://theleafchronicle.com/,2009525458,2020-05-06 15:21:48,1598850969,[],'Bad economies are as hurtful to health as viruses': US lurches toward reopening despite ominous coronavirus models,http://rssfeeds.theleafchronicle.com/~/623297790/0/clarksville/home~Bad-economies-are-as-hurtful-to-health-as-viruses-US-lurches-toward-reopening-despite-ominous-coronavirus-models/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,False,2020-04-30 13:53:25.495762,,https://www.oakridger.com/zz/news/20200430/will-unprecedented-decline-in-carbon-emissions-help-limit-climate-change,en,152402,oakridger.com,http://oakridger.com/,2004015253,2020-04-30 12:42:32,1593551160,[],Will an 'unprecedented decline' in carbon emissions help limit climate change?,https://www.oakridger.com/zz/news/20200430/will-unprecedented-decline-in-carbon-emissions-help-limit-climate-change?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2020-04-28 23:43:18.776568,,https://www.bizjournals.com/sanjose/news/2020/04/28/startup-layoffs-nvca-report-coronavirus.html?ana=RSS&s=article_search,en,663152,Nashville Business Journal,http://www.bizjournals.com/nashville/,2002192060,2020-04-28 17:54:15,1591780024,[],"Loss of 30,000 startup jobs is only 'tip of the iceberg,' national venture group warns",http://feeds.bizjournals.com/~r/industry_7/~3/igdye9oqVEs/startup-layoffs-nvca-report-coronavirus.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,False,2020-07-16 10:00:40.337574,,https://www.commercialappeal.com/story/news/education/2020/07/16/trial-date-set-tennessees-5-year-old-school-funding-lawsuit/5449912002/,en,73100,blogs.tennessean.com,http://blogs.tennessean.com/#spider,2076172767,2020-07-16 09:18:38,1663762756,[],Judge sets trial date for Tennessee's 5-year-old school funding lawsuit,http://rssfeeds.tennessean.com/~/t/0/0/nashville/news/~/https://www.commercialappeal.com/story/news/education/2020/07/16/trial-date-set-tennessees-5-year-old-school-funding-lawsuit/5449912002~Judge-sets-trial-date-for-Tennessees-yearold-school-funding-lawsuit/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-06-08 20:25:30.501560,,https://www.columbiadailyherald.com/news/20200608/us-recession-began-in-february-experts-say,en,106478,columbiadailyherald.com,http://columbiadailyherald.com/,2046225247,2020-06-08 15:33:17,1629446288,[],"US recession began in February, experts say",https://www.columbiadailyherald.com/news/20200608/us-recession-began-in-february-experts-say?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,False,2020-06-25 19:45:06.415901,,https://www.bizjournals.com/milwaukee/news/2020/06/25/milwaukee-airport-has-health-and-safety-protocols.html?ana=RSS&s=article_search,en,663152,Nashville Business Journal,http://www.bizjournals.com/nashville/,2057017407,2020-06-25 17:48:24,1645066235,[],"Milwaukee airport has health, safety protocols in place for return to travel",http://feeds.bizjournals.com/~r/industry_12/~3/ffXKfJnsEgk/milwaukee-airport-has-health-and-safety-protocols.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,False,2020-03-10 20:08:15.612305,,https://www.wate.com/?p=374489,en,84580,wate.com,http://www.wate.com/#spider,1951445871,2020-03-10 19:43:52,1544360049,[],No confirmed coronavirus cases in Knox County; health department officials anticipate that will change,https://www.wate.com/health/coronavirus/no-confirmed-coronavirus-cases-in-knox-county-health-department-officials-anticipate-that-will-change/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-03-17 18:56:06.784578,,https://www.knoxnews.com/videos/news/local/2020/03/17/second-knox-county-case-coronavirus-not-community-transmission/5073570002/,en,607964,Shopper News,https://www.knoxnews.com/shopper-news/,1958715019,2020-03-17 18:46:29,1551228246,[],Second Knox County case of coronavirus is 'not community transmission',http://rssfeeds.knoxnews.com/~/619978582/0/knoxville/news~Second-Knox-County-case-of-coronavirus-is-not-community-transmission/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2020-04-02 22:32:50.791017,,https://www.bizjournals.com/pacific/news/2020/04/02/hawaii-declared-a-federal-disaster-set-to-receive.html?ana=RSS&s=article_search,en,663140,Memphis Business Journal,http://www.bizjournals.com/memphis/,1974838670,2020-04-02 20:31:14,1567243717,[],Hawaii declared a federal disaster; set to receive $107M for state transit,http://feeds.bizjournals.com/~r/industry_23/~3/QbwzlGC3_4Y/hawaii-declared-a-federal-disaster-set-to-receive.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
10,False,2020-09-28 14:34:48.240401,,136186 as https://www.wknofm.org,en,90047,wknofm.org,http://wknofm.org/#spider,2136287435,2020-09-28 13:48:00,1723704054,[],Young Activist Pushes To Lower Voting Age To 16 As 'The Next Logical Step' For Gen Z,https://www.wknofm.org/post/young-activist-pushes-lower-voting-age-16-next-logical-step-gen-z,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
11,False,2020-09-05 09:32:00.560103,,https://wreg.com/news/washington-dc-bureau/house-poised-to-pass-25b-boost-for-postal-service-amid-trump-attacks/,en,78089,wreg.com,http://www.wreg.com/#spider,2116056405,2020-08-21 21:03:07,1703002459,[],House poised to pass $25B boost for Postal Service amid Trump attacks,https://wreg.com/news/washington-dc-bureau/house-poised-to-pass-25b-boost-for-postal-service-amid-trump-attacks/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
12,False,2021-04-22 17:26:03.371022,,142350 as https://www.wknofm.org,en,90047,wknofm.org,http://wknofm.org/#spider,2317276554,2021-04-22 16:35:00,1909857521,[],"Overdose Deaths Surged In Pandemic, As More Drugs Were Laced With Fentanyl",https://www.wknofm.org/post/overdose-deaths-surged-pandemic-more-drugs-were-laced-fentanyl,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
