,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
0,False,2021-07-22 16:15:25.241867,,222462 as https://www.krwg.org,en,214420,krwg.org,http://krwg.org/,2402845047,2021-07-22 15:09:00,1998158730,[],The Lambda Variant: What You Should Know And Why Experts Say Not To Panic,https://www.krwg.org/post/lambda-variant-what-you-should-know-and-why-experts-say-not-panic,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
1,False,2020-08-11 08:52:38.745196,,33572132,en,96459,koat.com,http://www.koat.com/#spider,2093796568,2020-08-11 07:56:00,1680281668,[],New Zealand reinstates coronavirus restrictions after first locally-transmitted case in 102 days,https://www.koat.com/article/new-zealand-reinstates-coronavirus-restrictions-after-first-locally-transmitted-case-in-102-days-1/33572132,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
2,False,2020-03-04 12:55:05.848240,,193890 as https://www.krwg.org,en,214420,krwg.org,http://krwg.org/,1945495416,2020-03-04 11:44:00,1538555265,[],Who Faces The Greatest Risk Of Severe Illness From Coronavirus?,https://www.krwg.org/post/who-faces-greatest-risk-severe-illness-coronavirus,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
3,False,2021-03-09 10:45:28.609853,,https://www.abqjournal.com/?p=2367661,en,99,Albuquerque Journal ,http://www.abqjournal.com/,2282776730,2021-03-09 10:40:33,1874236717,[],Russia to make Sputnik V vaccine in Italy; a 1st in EU,https://www.abqjournal.com/2367661/russia-to-make-sputnik-v-vaccine-in-italy-a-1st-in-eu.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
4,False,2020-06-02 20:23:17.325517,,https://www.ruidosonews.com/story/news/local/community/2020/06/02/new-mexico-lincoln-county-primary-elections-2020-live-results-updates/5282755002/,en,324463,ruidosonews.com,http://ruidosonews.com/,2035135677,2020-06-02 19:25:40,1623753762,[],Live election coverage: Lincoln County goes to the polls,http://rssfeeds.ruidosonews.com/~/625924188/0/ruidoso/news~Live-election-coverage-Lincoln-County-goes-to-the-polls/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
5,False,2020-12-14 09:55:03.565203,,135657 as https://www.kunm.org,en,146446,kunm.org,http://kunm.org/,2208050763,2020-12-14 07:46:00,1797266378,[],Even Disaster Veterans Are Stunned By What's Happening In Honduras,https://www.kunm.org/post/even-disaster-veterans-are-stunned-whats-happening-honduras,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
6,False,2020-07-09 06:27:31.649686,,33257939,en,96459,koat.com,http://www.koat.com/#spider,2069327723,2020-07-09 06:19:00,1657063486,[],What you need to know about COVID-19: Some states see spikes again as US surpasses 3 million cases,https://www.koat.com/article/coronavirus-july-9/33257939,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
7,False,2021-05-13 17:01:06.007206,,https://www.daily-times.com/story/news/local/navajo-nation/2021/05/13/ihs-offers-pfizer-covid-19-vaccine-kids-12-15/5076303001/,en,20095,daily-times.com,http://www.daily-times.com,2336494581,2021-05-13 16:44:48,1930515966,[],Indian Health Service facilities start vaccinating kids 12-15 with Pfizer COVID-19 vaccine,http://rssfeeds.daily-times.com/~/652195878/0/farmington/news~Indian-Health-Service-facilities-start-vaccinating-kids-with-Pfizer-COVID-vaccine/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
8,False,2020-11-17 00:42:43.593103,,https://www.abqjournal.com/1518599/remote-learning-may-be-mandatory-during-surge.html,en,99,Albuquerque Journal ,http://www.abqjournal.com/,2183143286,2020-11-17 00:38:22,1771654122,[],Remote learning may be mandatory during surge,https://www.abqjournal.com/1518599/remote-learning-may-be-mandatory-during-surge.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
9,False,2021-03-30 12:43:30.454762,,https://www.abqjournal.com/?p=2375011,en,99,Albuquerque Journal ,http://www.abqjournal.com/,2299799535,2021-03-30 12:15:51,1892485258,[],Arizona reports 23 additional virus deaths; toll nears 17K,https://www.abqjournal.com/2375011/arizona-reports-23-additional-virus-deaths-toll-nears-17k.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
